Language1,Language2,Noun,CosineDistance,JaccardDistance
PL # Polish,RU # Russian,cloud,0.04218899831175804,0.33333333333333337
PL # Polish,SQ # Albanian,cloud,0.01797500066459179,0.18181818181818177
PL # Polish,SW # Swahili,cloud,0.01797500066459179,0.18181818181818177
PL # Polish,TH # Thai,cloud,0.015444000251591206,0.18181818181818177
PL # Polish,TR # Turkish,cloud,0.01797500066459179,0.18181818181818177
PL # Polish,UR # Urdu,cloud,0.01797500066459179,0.18181818181818177
PL # Polish,VI # Vietnamese,cloud,0.01797500066459179,0.18181818181818177
PL # Polish,ZH # Mandarin,cloud,0.01797500066459179,0.18181818181818177
PS # Pashto,PT # Portuguese,cloud,0.009417000226676464,0.18181818181818177
PS # Pashto,RU # Russian,cloud,0.015771999955177307,0.18181818181818177
PS # Pashto,SQ # Albanian,cloud,0.0,0.0
PS # Pashto,SW # Swahili,cloud,0.0,0.0
PS # Pashto,TH # Thai,cloud,0.009417000226676464,0.18181818181818177
PS # Pashto,TR # Turkish,cloud,0.0,0.0
PS # Pashto,UR # Urdu,cloud,0.0,0.0
PS # Pashto,VI # Vietnamese,cloud,0.0,0.0
PS # Pashto,ZH # Mandarin,cloud,0.0,0.0
PT # Portuguese,RU # Russian,cloud,0.014422999694943428,0.18181818181818177
PT # Portuguese,SQ # Albanian,cloud,0.009417000226676464,0.18181818181818177
PT # Portuguese,SW # Swahili,cloud,0.009417000226676464,0.18181818181818177
PT # Portuguese,TH # Thai,cloud,0.0,0.0
PT # Portuguese,TR # Turkish,cloud,0.009417000226676464,0.18181818181818177
PT # Portuguese,UR # Urdu,cloud,0.009417000226676464,0.18181818181818177
PT # Portuguese,VI # Vietnamese,cloud,0.009417000226676464,0.18181818181818177
PT # Portuguese,ZH # Mandarin,cloud,0.009417000226676464,0.18181818181818177
RU # Russian,SQ # Albanian,cloud,0.015771999955177307,0.18181818181818177
RU # Russian,SW # Swahili,cloud,0.015771999955177307,0.18181818181818177
RU # Russian,TH # Thai,cloud,0.014422999694943428,0.18181818181818177
RU # Russian,TR # Turkish,cloud,0.015771999955177307,0.18181818181818177
RU # Russian,UR # Urdu,cloud,0.015771999955177307,0.18181818181818177
RU # Russian,VI # Vietnamese,cloud,0.015771999955177307,0.18181818181818177
RU # Russian,ZH # Mandarin,cloud,0.015771999955177307,0.18181818181818177
SQ # Albanian,SW # Swahili,cloud,0.0,0.0
SQ # Albanian,TH # Thai,cloud,0.009417000226676464,0.18181818181818177
SQ # Albanian,TR # Turkish,cloud,0.0,0.0
SQ # Albanian,UR # Urdu,cloud,0.0,0.0
SQ # Albanian,VI # Vietnamese,cloud,0.0,0.0
SQ # Albanian,ZH # Mandarin,cloud,0.0,0.0
SW # Swahili,TH # Thai,cloud,0.009417000226676464,0.18181818181818177
SW # Swahili,TR # Turkish,cloud,0.0,0.0
SW # Swahili,UR # Urdu,cloud,0.0,0.0
SW # Swahili,VI # Vietnamese,cloud,0.0,0.0
SW # Swahili,ZH # Mandarin,cloud,0.0,0.0
TH # Thai,TR # Turkish,cloud,0.009417000226676464,0.18181818181818177
TH # Thai,UR # Urdu,cloud,0.009417000226676464,0.18181818181818177
TH # Thai,VI # Vietnamese,cloud,0.009417000226676464,0.18181818181818177
TH # Thai,ZH # Mandarin,cloud,0.009417000226676464,0.18181818181818177
TR # Turkish,UR # Urdu,cloud,0.0,0.0
TR # Turkish,VI # Vietnamese,cloud,0.0,0.0
TR # Turkish,ZH # Mandarin,cloud,0.0,0.0
UR # Urdu,VI # Vietnamese,cloud,0.0,0.0
UR # Urdu,ZH # Mandarin,cloud,0.0,0.0
VI # Vietnamese,ZH # Mandarin,cloud,0.0,0.0
AR # Arabic,BN # Bengali,earthquake,0.0,0.0
AR # Arabic,DE # German,earthquake,0.0,0.0
AR # Arabic,ES # Spanish,earthquake,0.015436000190675259,0.18181818181818177
AR # Arabic,FA # Persian,earthquake,0.020268000662326813,0.18181818181818177
AR # Arabic,FR # French,earthquake,0.02210099995136261,0.18181818181818177
AR # Arabic,GA # Irish,earthquake,0.02210099995136261,0.18181818181818177
AR # Arabic,HE # Hebrew,earthquake,0.02210099995136261,0.18181818181818177
AR # Arabic,HI # Hindi,earthquake,0.0,0.0
AR # Arabic,IT # Italian,earthquake,0.0,0.0
AR # Arabic,JA # Japanese,earthquake,0.0,0.0
AR # Arabic,KO # Korean,earthquake,0.02210099995136261,0.18181818181818177
AR # Arabic,LV # Latvian,earthquake,0.0,0.0
AR # Arabic,PL # Polish,earthquake,0.0,0.0
AR # Arabic,PS # Pashto,earthquake,0.0,0.0
AR # Arabic,PT # Portuguese,earthquake,0.0,0.0
AR # Arabic,RU # Russian,earthquake,0.0,0.0
AR # Arabic,SQ # Albanian,earthquake,0.0,0.0
AR # Arabic,SW # Swahili,earthquake,0.02210099995136261,0.18181818181818177
AR # Arabic,TH # Thai,earthquake,0.0,0.0
AR # Arabic,TR # Turkish,earthquake,0.0,0.0
AR # Arabic,UR # Urdu,earthquake,0.0,0.0
AR # Arabic,VI # Vietnamese,earthquake,0.0,0.0
AR # Arabic,ZH # Mandarin,earthquake,0.0,0.0
BN # Bengali,DE # German,earthquake,0.0,0.0
BN # Bengali,ES # Spanish,earthquake,0.015436000190675259,0.18181818181818177
BN # Bengali,FA # Persian,earthquake,0.020268000662326813,0.18181818181818177
BN # Bengali,FR # French,earthquake,0.02210099995136261,0.18181818181818177
BN # Bengali,GA # Irish,earthquake,0.02210099995136261,0.18181818181818177
BN # Bengali,HE # Hebrew,earthquake,0.02210099995136261,0.18181818181818177
BN # Bengali,HI # Hindi,earthquake,0.0,0.0
BN # Bengali,IT # Italian,earthquake,0.0,0.0
